MESSAGES=66626, DATE=2018-04-18 12:29, STEPSIZE=random, ORDER=50, ITERATIONS=2
Number of edges,Largest component size,LCS Standard Deviation, Average Clustering Coefficient, ACC standard deviation
44950,12404.0,3122.0,0.020937292509331074,0.0072691541480410975
45000,12418.0,3131.0,0.02096104057173959,0.007243036136476858
45050,12424.0,3126.0,0.020963056944075673,0.007248895002824695
45100,12429.0,3124.0,0.021008106023147656,0.007277661282232107
45150,12438.5,3125.5,0.021037132379456282,0.007233410524051789
45200,12444.5,3124.5,0.021095700541104247,0.007181307599220841
45250,12454.0,3124.0,0.02110984650300332,0.007173649222338329
45300,12464.0,3116.0,0.021166462395232143,0.007201834976289163
45350,12479.0,3123.0,0.021155199690560306,0.007196271251499939
45400,12487.0,3123.0,0.0211794459510114,0.007227641236804276
45450,12493.0,3126.0,0.021222355783437473,0.00717875678612131
45500,12500.5,3128.5,0.02123082105598542,0.007136168697220956
45550,12515.5,3118.5,0.021273255748306158,0.007178985607221
45600,12522.5,3121.5,0.021306463446192695,0.007157796798325997
45650,12529.5,3119.5,0.021319221557905704,0.007151073906629136
45700,12540.0,3119.0,0.02132242648289213,0.007154278831615557
45750,12553.0,3116.0,0.02132511608055608,0.007117923632583828
45800,12565.5,3111.5,0.02131976869435366,0.00711360008908759
45850,12573.5,3112.5,0.021297495726919125,0.00710513357886864
45900,12579.5,3113.5,0.02135703967644427,0.00709434693575169
45950,12590.5,3115.5,0.021422759807286813,0.007150059929300376
46000,12595.5,3111.5,0.021411721117627847,0.007150419199406622
46050,12603.0,3114.0,0.02146756734107654,0.007166750699772258
46100,12615.5,3118.5,0.021444387399377013,0.007172303114980842
46150,12628.5,3118.5,0.021442977139077952,0.007171966988086223
46200,12635.0,3121.0,0.021501679525258388,0.007143149326069572
46250,12647.0,3127.0,0.021544549384682185,0.007086952440418775
46300,12650.5,3127.5,0.021561488298171116,0.007111187775121027
46350,12664.5,3129.5,0.021544295284312003,0.007128188640557526
46400,12675.0,3125.0,0.02155653110608792,0.007146937582199259
46450,12684.0,3119.0,0.021620330833077135,0.00719245308206514
46500,12695.0,3121.0,0.021668193521848955,0.007184764426918071
46550,12698.0,3123.0,0.02171531970164739,0.0072329709078480945
46600,12702.5,3121.5,0.02175172789872626,0.0072552004289033935
46650,12713.5,3118.5,0.02174952293627168,0.007225518242014843
46700,12722.0,3125.0,0.021762538463635135,0.0072386355368762
46750,12729.5,3126.5,0.021788269966854894,0.0072533792341859474
46800,12737.5,3127.5,0.021802826040138952,0.007260501772937818
46850,12744.5,3126.5,0.021838906740870554,0.007311743695874596
46900,12748.5,3125.5,0.021868550373221805,0.007337715882517519
46950,12754.0,3125.0,0.02193203528502199,0.00727339125464289
47000,12764.0,3131.0,0.021973755939637497,0.007303103344505779
47050,12769.0,3132.0,0.02199608860055102,0.0072869740589388875
47100,12778.0,3127.0,0.022079284301053097,0.0072732871014367486
47150,12782.5,3128.5,0.022160139645628737,0.007242162140836666
47200,12789.0,3129.0,0.02219853528904233,0.007287681509103514
47250,12807.0,3121.0,0.022212823237133694,0.00727920129243663
47300,12818.5,3126.5,0.022229839738360735,0.0072994065085979784
47350,12825.0,3125.0,0.02225826536596496,0.007294515023042384
47400,12830.0,3127.0,0.022351520951032856,0.007288038460164767
47450,12838.0,3126.0,0.02240906117903963,0.0072337362079755016
47500,12850.5,3131.5,0.022450547199118022,0.007239158480873098
47550,12860.5,3134.5,0.022494859925276535,0.007283810432024631
47600,12867.5,3136.5,0.02253007622395667,0.0073202087993342645
47650,12876.0,3134.0,0.022607718462030385,0.007280386897184803
47700,12882.5,3136.5,0.022597794237629153,0.007286949007443941
47750,12898.0,3141.0,0.0226023547432134,0.007295783747940141
47800,12903.5,3141.5,0.02258450379892204,0.007280221030419822
