EDGES=66626.0, ITERATIONS=20,DATE=2018-04-17,,
Messages,Largest component size,LCS uncertainty,Average Clustering Coefficient,ACC uncertainty
27076,15910.75,121.0378453,0.000500592,0.000559029
27026,15892.65,123.0199984,0.000494694,0.000553314
26976,15877.75,121.6332191,0.000494094,0.000546351
26926,15862.15,120.9108763,0.000494027,0.000546574
26876,15846.25,120.1855233,0.000493983,0.000544784
26826,15831.35,118.8844817,0.000495125,0.000537002
26776,15815.35,118.7771022,0.000491393,0.000534539
26726,15798.65,122.6079932,0.000490707,0.000533707
26676,15783,117.8836715,0.000488619,0.000534173
26626,15766.65,117.9443937,0.000486696,0.000535421
26576,15749.8,116.5147201,0.000483006,0.000522719
26526,15733.65,116.7496467,0.000481011,0.000523639
26476,15717.1,114.7034437,0.000480045,0.000522887
26426,15700.75,114.3622315,0.000478474,0.000521636
26376,15686.2,110.4575937,0.000475791,0.000521621
26326,15669.25,108.3250664,0.000473735,0.000513906
26276,15652,105.9377176,0.000474254,0.000512823
26226,15635.65,104.9590396,0.000473714,0.000511339
26176,15617.9,105.3550189,0.000473694,0.000512176
26126,15601.8,104.4555408,0.000470954,0.000517107
26076,15586.25,102.3105078,0.000471838,0.000517948
26026,15569.4,105.8893762,0.000472234,0.000520777
25976,15550.85,105.6848144,0.000471481,0.00052064
25926,15533.4,104.9796171,0.00046772,0.000512268
25876,15516.75,104.9262598,0.000465351,0.000514068
25826,15499.55,105.277158,0.000462826,0.000513448
25776,15482.35,105.304131,0.000459962,0.000512955
25726,15466.65,106.4533701,0.000455408,0.000501949
25676,15449.95,106.658708,0.000453242,0.000494972
25626,15431.55,104.4777488,0.000452086,0.000494261
25576,15414.55,103.5304786,0.000451991,0.000494715
25526,15397.4,103.5776038,0.000449597,0.000493944
25476,15379.05,101.2106714,0.00044872,0.000494386
25426,15362.7,102.4675558,0.000449753,0.000495318
25376,15345.05,103.7601079,0.000449335,0.000496114
25326,15327.3,103.8290903,0.000448544,0.000495844
25276,15310.8,103.3878136,0.000450446,0.000497836
25226,15294,108.1406492,0.000452077,0.000503309
25176,15278.1,107.7218641,0.000448729,0.000506745
25126,15259.9,106.7310639,0.000448568,0.000507474
25076,15242.7,107.333499,0.000447124,0.000497669
25026,15224.2,106.5941837,0.000446357,0.00049655
24976,15206.4,103.4949274,0.000441765,0.000502606
24926,15189.25,104.676645,0.000438032,0.000497044
24876,15173.1,104.0907297,0.000438034,0.000496795
24826,15155.3,103.6744906,0.000435801,0.000495775
24776,15139.1,102.9520277,0.00043503,0.000493696
24726,15122.15,99.39175016,0.000433712,0.000494134
24676,15105.95,99.36880798,0.000431351,0.000493036
24626,15090.05,100.4015936,0.000427544,0.00048374
24576,15072.55,102.7856021,0.000427915,0.000485364
24526,15054.05,104.0261506,0.000427664,0.000481967
24476,15035.55,105.3071697,0.0004268,0.00048125
24426,15019.4,105.1243074,0.000426825,0.000481264
24376,15000.9,110.9771148,0.000425582,0.00047503
24326,14983.1,115.1965277,0.000425768,0.000475013
24276,14965.2,117.8375152,0.000421883,0.000474196
24226,14948.7,116.6186949,0.00042176,0.000474168
24176,14932.9,116.6591617,0.000422077,0.000473985
24126,14914,116.2831028,0.000420652,0.000472496
24076,14896.55,116.3477546,0.000422543,0.000478608
24026,14877.6,116.3793796,0.000422036,0.000476684
23976,14858.85,115.5196953,0.00042011,0.000477462
23926,14840.8,114.1423672,0.000417274,0.000474907
23876,14823.7,114.1420168,0.000417182,0.000473873
23826,14804.75,120.1712112,0.000416175,0.00047335
23776,14786.35,122.7859927,0.000416896,0.000474237
23726,14769.25,123.6715004,0.000414469,0.000474787
23676,14750.35,125.117225,0.000414971,0.000476187
23626,14732,121.8760026,0.000412894,0.000470204
23576,14713.3,123.1564858,0.000411706,0.000467811
23526,14694.9,126.9610964,0.000408141,0.000456354
23476,14675.45,122.7550406,0.000405047,0.000446898
23426,14656,121.9924588,0.000404734,0.000442782
23376,14638.55,122.5410951,0.000403246,0.000439509
23326,14619.7,123.3927064,0.000400264,0.000434691
23276,14599.55,128.2042121,0.000397684,0.000443011
23226,14579.05,127.4058083,0.000396989,0.000443807
23176,14560.2,128.3922116,0.000396475,0.000442168
23126,14541.5,133.1954954,0.000397064,0.000443436
23076,14523.7,132.6921249,0.000394487,0.000443999
23026,14505.35,134.6717491,0.000394153,0.000443399
22976,14487.7,133.167864,0.00039496,0.000441253
22926,14467.9,129.3955177,0.00039222,0.000440313
22876,14449.05,129.8814844,0.000389294,0.000437173
22826,14429.85,132.2651882,0.000389875,0.000435709
22776,14411.15,133.5122466,0.00039073,0.000436406
22726,14392.05,132.4525575,0.000391036,0.000435407
22676,14372.1,135.8481505,0.000386442,0.000435886
22626,14354.05,132.6945364,0.000387353,0.000437392
22576,14335.6,132.5530837,0.000386523,0.000436047
22526,14316.8,131.4981369,0.000386341,0.000436153
22476,14295.5,128.1155728,0.000385016,0.0004341
22426,14276.5,126.3617031,0.000384576,0.000433299
22376,14256.25,124.6425289,0.000381811,0.000425425
22326,14236.35,120.7360758,0.000376839,0.00042334
22276,14216.6,118.5451813,0.000370158,0.000416927
22226,14196.1,119.3432026,0.000367621,0.000412183
22176,14176.95,118.2874465,0.00036453,0.000405004
22126,14156.9,113.6401338,0.000359637,0.000403428
22076,14139,114.5813248,0.000356348,0.000394379
22026,14118,116.7311441,0.000352821,0.000392
21976,14099.85,117.1184016,0.000352111,0.000389556
21926,14078.2,121.3573236,0.0003513,0.000387944
21876,14058.65,119.9799983,0.000349567,0.000385452
21826,14038.55,119.0562892,0.00034795,0.000382004
21776,14015.55,120.6591895,0.000346813,0.000382379
21726,13994.45,120.115944,0.000346046,0.000381305
21676,13971.9,118.7393785,0.000345155,0.000384566
21626,13950.35,116.7061267,0.000342749,0.00037966
21576,13930.6,113.6151398,0.000341606,0.000379641
21526,13910.2,111.8069765,0.000341525,0.00037921
21476,13889.5,115.3242386,0.000340648,0.000374874
21426,13868.45,118.1124888,0.000339183,0.000371962
21376,13846.55,118.0179647,0.000339652,0.000373015
21326,13823.95,121.0447851,0.000337769,0.000371521
21276,13803,121.8691101,0.000338396,0.000372861
21226,13783.9,122.0275379,0.000337264,0.000371377
21176,13763.2,122.9015866,0.000337304,0.000371675
21126,13743.15,125.237694,0.000338128,0.000372104
21076,13722.4,127.2393021,0.000333877,0.00036574
21026,13701.95,127.5397977,0.000332915,0.000365899
20976,13681.3,130.096887,0.000332656,0.000366806
20926,13660.25,136.0376418,0.000328121,0.000357873
20876,13639.35,133.127007,0.000325475,0.000358185
20826,13620,134.7222328,0.000326171,0.000360203
20776,13599.25,135.1718906,0.00032548,0.000359241
20726,13579.9,134.0504383,0.000326284,0.000363036
20676,13558.35,133.9202748,0.000322569,0.000359286
20626,13537.15,133.0320262,0.000322738,0.000360922
20576,13515.95,134.7376711,0.000323408,0.000356135
20526,13492.65,129.6385745,0.000320934,0.000356638
20476,13472.5,131.2164624,0.000321503,0.000355224
20426,13451,129.9393705,0.000321482,0.000355834
20376,13427.8,127.2150934,0.000321108,0.000361541
20326,13404.55,120.832446,0.000316088,0.000349619
20276,13382.75,121.1953794,0.000316605,0.000350168
20226,13362.8,122.9334779,0.000312012,0.000342433
20176,13341.65,120.5085889,0.000311471,0.000342838
20126,13320.05,119.7564195,0.000306629,0.000335248
20076,13297.7,123.8889826,0.000306094,0.000335297
20026,13274.65,123.9551532,0.000306894,0.000336157
19976,13252.2,122.0803014,0.000309088,0.000339646
19926,13229.6,123.6333288,0.000306563,0.000338275
19876,13207.35,122.6539849,0.000306332,0.000338748
19826,13184.3,122.0340936,0.000303868,0.000341471
19776,13162.85,124.2783972,0.000305037,0.000346945
19726,13142.35,121.1531262,0.000305554,0.000343595
19676,13118.75,126.4775079,0.000304946,0.000343503
19626,13093.5,127.4510102,0.000301232,0.000331539
19576,13071.65,124.8477473,0.00029658,0.000330415
19526,13051.3,126.873165,0.000295215,0.000327794
19476,13028.25,127.261306,0.00029422,0.000327481
19426,13004.5,127.1836467,0.000292181,0.000320717
19376,12981.6,128.3214713,0.000291837,0.000320003
19326,12957.95,130.2235002,0.000291202,0.000321219
19276,12934,129.1318706,0.000288652,0.000314995
19226,12908.4,128.6213046,0.000288742,0.000315425
19176,12885,126.507233,0.000285421,0.00031383
19126,12863.25,123.5925564,0.000287422,0.000316324
19076,12840.4,124.8198702,0.000289934,0.000319378
19026,12816.45,125.5579547,0.000288426,0.000317968
18976,12793.4,125.6130566,0.000287,0.000317571
18926,12769.3,128.3841112,0.000286262,0.000318225
18876,12747.05,128.0118744,0.000285268,0.000315185
18826,12722.2,126.5688745,0.000283651,0.000313819
18776,12700.55,123.2324633,0.000281482,0.000309992
18726,12678.35,126.7911669,0.000277441,0.000304349
18676,12654.45,131.8981425,0.000271751,0.000304185
18626,12630.2,135.9744094,0.000269851,0.000294179
18576,12605.8,136.1631374,0.000269553,0.000292968
18526,12581.5,133.8691899,0.000267093,0.000291484
18476,12557.1,133.7140232,0.000266626,0.000290778
18426,12534.55,134.7994065,0.000267073,0.000291356
18376,12512.95,132.6924263,0.00026451,0.000287655
18326,12489.85,131.9096661,0.000265507,0.000291212
18276,12465.1,131.7403507,0.000265213,0.000289448
18226,12441.85,134.0020895,0.000265422,0.000289356
18176,12417.2,136.8941197,0.00026338,0.00028819
18126,12392.35,133.7167155,0.000256299,0.000285596
18076,12367.75,135.9293934,0.000256318,0.000285057
18026,12343.35,136.3700847,0.000251591,0.00027618
17976,12318.05,132.9008653,0.000251176,0.000276529
17926,12293.25,130.187557,0.000250944,0.000277509
17876,12269.1,125.0455917,0.000250856,0.000286066
17826,12245.05,123.4649748,0.000250635,0.000282491
17776,12220.35,124.7842939,0.000252495,0.000287673
17726,12195.5,124.7262603,0.000250487,0.000284227
17676,12172.9,127.2314427,0.000247753,0.000284546
17626,12148.5,130.3542865,0.000246953,0.000285499
17576,12121.35,131.8826751,0.000244178,0.000286296
17526,12096.55,130.9619792,0.000243489,0.000286457
17476,12071.3,127.0996459,0.000242867,0.000283403
17426,12044.95,125.7301873,0.000241959,0.000283609
17376,12018.15,127.5463837,0.000242216,0.000284844
17326,11991.25,127.7910795,0.000240771,0.000284641
17276,11964.35,132.2733533,0.000236622,0.000274359
17226,11938.15,130.6240407,0.000236405,0.000273006
17176,11912.8,127.7093575,0.000235432,0.000271298
17126,11887.05,126.5129242,0.000231672,0.00026628
17076,11861.4,125.4661707,0.000229315,0.000266267
17026,11833.95,123.0694113,0.000226444,0.000268907
16976,11807.7,124.5773655,0.000226976,0.000269695
16926,11779.1,123.556303,0.000225789,0.000270644
16876,11752.45,117.9270961,0.000226443,0.000271788
16826,11728.45,119.0173097,0.000224064,0.000264632
16776,11701.05,115.4757117,0.00022084,0.000259259
16726,11675.1,117.6561091,0.000221564,0.000259913
16676,11646.55,117.4992766,0.000218768,0.000254933
16626,11620.85,114.2471006,0.00021579,0.000244313
16576,11591.85,112.1948305,0.000215235,0.000243896
16526,11562.65,109.7254756,0.000212876,0.000240167
16476,11535,112.1762898,0.000211966,0.000239566
16426,11508.05,113.0557385,0.000213572,0.000243992
16376,11478.45,117.0507582,0.000213631,0.000244379
16326,11453.5,113.5911968,0.000209797,0.000241883
16276,11424.65,117.0593012,0.000210087,0.000242396
16226,11397.3,127.1836467,0.000204792,0.000241302
16176,11368.55,123.5087041,0.000205234,0.00024187
16126,11342.5,120.8274803,0.00020322,0.000243581
16076,11313.8,116.1932872,0.000204381,0.000243275
16026,11287.8,119.0280639,0.000201571,0.000236686
15976,11260,120.1492405,0.000197082,0.00022997
15926,11231.9,122.2983238,0.000196924,0.0002302
15876,11201.35,122.1729921,0.000195414,0.000230502
15826,11175.9,119.938651,0.00019321,0.000231008
15776,11149.3,121.9327684,0.000187998,0.000224643
15726,11123,117.3521197,0.000180312,0.000215334
15676,11097.15,120.6691344,0.00017765,0.000216981
15626,11068,122.3512975,0.000175623,0.000217109
15576,11041.6,122.9812994,0.000170853,0.000202454
15526,11012.45,123.3323964,0.000165066,0.000197485
15476,10985.05,125.8068361,0.000166809,0.000200514
15426,10957.85,125.5270489,0.000166437,0.000200313
15376,10928.15,126.6276431,0.000166338,0.000200754
15326,10896.8,125.7352775,0.000160889,0.000192432
15276,10867.05,126.0174591,0.000160262,0.000192576
15226,10837.2,130.382821,0.000159177,0.00019314
15176,10809.5,130.167277,0.000157941,0.00019294
15126,10779.2,127.0168493,0.000156544,0.000194976
15076,10749.45,125.4958167,0.000150806,0.000191712
15026,10722.4,123.7099834,0.000150045,0.00019137
14976,10691.55,125.8112873,0.000151579,0.000196205
14926,10663.9,124.142821,0.000150185,0.000193504
14876,10635.2,120.3710929,0.00015032,0.000192718
14826,10603.25,115.2361055,0.000149885,0.000193134
14776,10571.6,113.8514822,0.000148883,0.000191483
14726,10543.3,116.942379,0.000146671,0.000190567
14676,10511.3,120.2623798,0.000144249,0.000182171
14626,10478.6,119.5545064,0.000138559,0.000166871
14576,10447.9,116.100646,0.000136811,0.000164521
14526,10414.7,116.472486,0.000135903,0.000164298
14476,10387.65,117.6425093,0.00013136,0.000167561
14426,10356.95,117.7971137,0.000128474,0.000160891
14376,10325.95,116.6989289,0.000127206,0.000163079
14326,10296.3,118.7326408,0.000128431,0.000163586
14276,10266.15,118.5431567,0.00012712,0.00016619
14226,10234.95,114.9719966,0.000126506,0.000163703
14176,10205.7,111.6609153,0.000125428,0.000161664
14126,10172.05,108.543816,0.000123961,0.000158123
14076,10140.45,107.0782891,0.000120516,0.000149767
14026,10106.15,108.9425537,0.000119939,0.000148748
13976,10075.05,111.3337325,0.000119223,0.000148956
13926,10043.15,113.8528875,0.000116824,0.000149521
13876,10011.55,109.1358786,0.000116574,0.000148925
13826,9982,105.6912485,0.000116986,0.000149126
13776,9948.6,101.5326548,0.000110412,0.000138756
13726,9921.75,99.87832598,0.000110996,0.000140788
13676,9886.5,95.44129085,0.000107031,0.000135817
13626,9853.95,96.01541543,0.000105001,0.000130354
13576,9819.2,90.73742337,0.00010034,0.000113534
13526,9787.05,89.99377756,1.00E-04,0.000113987
13476,9754.65,91.55544768,0.000101055,0.000116308
13426,9721,90.10793528,1.00E-04,0.000112524
13376,9686.85,92.00043478,0.000100687,0.000112002
13326,9657.05,95.47188068,1.00E-04,0.000111921
13276,9624.05,98.62210705,0.000100078,0.000112156
13226,9588.35,92.65376409,9.56E-05,0.000112811
13176,9555.5,92.696494,9.52E-05,0.000114699
13126,9520.4,95.18487275,9.34E-05,0.000109894
13076,9487.4,90.80132158,9.19E-05,0.000106313
13026,9453.8,90.07330348,9.20E-05,0.000106297
12976,9419.55,97.53645472,9.11E-05,0.000106511
12926,9386.95,98.2213826,9.02E-05,0.000107634
12876,9353,96.36098796,8.91E-05,0.000104804
12826,9319,89.30218362,8.93E-05,0.000104933
12776,9286.65,85.29712774,8.91E-05,0.000104988
12726,9254.55,91.1069701,9.18E-05,0.000110639
12676,9221.85,92.63908462,9.25E-05,0.000110413
12626,9189.25,95.45218698,8.90E-05,0.000106634
12576,9152.7,96.11534737,8.81E-05,0.000104588
12526,9118,91.53884421,8.84E-05,0.000104698
12476,9081.25,90.9518554,8.85E-05,0.000104662
12426,9048.15,91.6916572,8.82E-05,0.000104392
12376,9013.05,90.59668868,8.83E-05,0.000104912
12326,8977.05,92.44544337,8.70E-05,0.000101179
12276,8943.5,86.3814795,8.34E-05,0.000101213
12226,8906.15,85.53315147,8.11E-05,9.81E-05
12176,8868.15,86.15381593,8.12E-05,9.81E-05
12126,8833.9,92.5379922,8.11E-05,9.84E-05
12076,8792.35,85.86966868,8.14E-05,9.94E-05
12026,8754.9,96.25050649,8.15E-05,9.94E-05
11976,8715.55,93.78059501,8.11E-05,9.76E-05
11926,8679,96.20727623,8.15E-05,9.79E-05
11876,8642.95,93.36423298,8.05E-05,9.43E-05
11826,8606.5,90.09195303,7.62E-05,9.53E-05
11776,8568.35,97.87747443,7.58E-05,8.90E-05
11726,8533.15,99.1693501,7.48E-05,9.03E-05
11676,8496.1,97.44290636,7.49E-05,9.06E-05
11626,8456.3,96.7714834,7.54E-05,9.01E-05
11576,8420.7,100.9625673,7.51E-05,9.09E-05
11526,8381.55,103.6567412,7.54E-05,9.07E-05
11476,8346.25,98.10932677,7.24E-05,8.46E-05
11426,8306.9,101.4904922,7.25E-05,8.46E-05
11376,8267.95,106.3055972,7.04E-05,8.83E-05
11326,8227.1,107.2652786,6.86E-05,8.90E-05
11276,8189.15,111.4676635,6.83E-05,8.79E-05
11226,8148.95,113.8339141,6.78E-05,8.95E-05
11176,8111.15,115.467398,6.69E-05,9.09E-05
11126,8071.15,107.3014445,6.60E-05,9.02E-05
11076,8032.1,110.6576703,6.61E-05,9.02E-05
11026,7994.05,111.6447939,6.63E-05,9.07E-05
10976,7951.95,111.66199,6.64E-05,9.08E-05
10926,7908.5,110.6840549,6.64E-05,9.09E-05
10876,7873.75,111.225177,6.33E-05,9.32E-05
10826,7833.7,106,6.39E-05,9.25E-05
10776,7792.6,110.4731642,6.30E-05,9.44E-05
10726,7750.9,111.2776707,6.31E-05,9.45E-05
10676,7712.05,108.1609911,6.32E-05,9.45E-05
10626,7670.9,108.9528338,6.01E-05,9.00E-05
10576,7629.1,103.2298406,6.01E-05,9.00E-05
10526,7588.4,101.7978389,6.00E-05,9.00E-05
10476,7544,102.9411482,5.90E-05,8.70E-05
10426,7499.85,102.163007,5.86E-05,8.70E-05
10376,7458.9,107.6527752,5.87E-05,8.70E-05
10326,7415.85,105.179846,5.87E-05,8.73E-05
10276,7369.75,94.63445461,5.67E-05,8.87E-05
10226,7326.25,101.3930964,5.68E-05,8.89E-05
10176,7284.95,108.4863125,5.62E-05,8.83E-05
10126,7243.35,102.1727948,5.51E-05,9.05E-05
10076,7202.8,108.7014259,5.50E-05,9.04E-05
10026,7156.5,115.9620628,5.48E-05,8.98E-05
9976,7110.35,131.4884025,5.14E-05,8.43E-05
9926,7066.5,130.6176098,4.99E-05,8.47E-05
9876,7024.05,127.6946358,5.10E-05,8.86E-05
9826,6980.85,133.772942,5.11E-05,8.87E-05
9776,6934.2,137.2734497,5.06E-05,8.94E-05
9726,6889.15,136.1569682,5.05E-05,8.95E-05
9676,6844.9,129.1179306,5.05E-05,8.95E-05
9626,6804.05,124.1405655,5.06E-05,8.96E-05
9576,6761.35,122.6442008,4.97E-05,8.90E-05
9526,6718.55,129.2993426,4.76E-05,8.40E-05
9476,6676.55,123.2347354,4.75E-05,8.36E-05
9426,6631.05,124.0325764,4.46E-05,8.46E-05
9376,6586.85,116.5507615,4.49E-05,8.95E-05
9326,6539.05,122.0209818,4.42E-05,8.87E-05
9276,6496.9,116.1726302,4.38E-05,8.87E-05
9226,6449.75,120.012666,4.29E-05,8.77E-05
9176,6404.45,124.3289186,4.29E-05,8.78E-05
9126,6358.8,125.1044364,4.28E-05,8.84E-05
9076,6311.1,125.9403033,4.15E-05,8.67E-05
9026,6263.35,128.3959501,4.13E-05,8.62E-05
8976,6217.7,125.9485609,4.17E-05,8.62E-05
8926,6168.55,127.204088,3.88E-05,7.90E-05
8876,6118.3,126.1916004,3.78E-05,8.17E-05
8826,6073.4,130.2962778,3.79E-05,8.17E-05
8776,6024.8,120.3145876,3.74E-05,8.10E-05
8726,5979.85,127.5212923,3.75E-05,8.10E-05
8676,5931.55,134.1435052,3.50E-05,7.97E-05
8626,5883.9,137.3748157,3.51E-05,7.98E-05
8576,5833.45,150.0242647,3.51E-05,7.98E-05
8526,5786,156.7132413,3.25E-05,7.70E-05
8476,5732.15,155.5382911,2.82E-05,5.97E-05
8426,5685.05,152.7300887,2.46E-05,5.73E-05
8376,5637.3,154.588486,2.46E-05,5.74E-05
8326,5592.1,156.5186251,2.46E-05,5.74E-05
8276,5544.95,153.0921291,2.41E-05,5.58E-05
8226,5495.6,160.9449595,2.41E-05,5.59E-05
8176,5449.25,157.7293885,2.16E-05,4.79E-05
8126,5404.5,160.3925185,2.05E-05,4.89E-05
8076,5354.2,156.384654,1.83E-05,4.16E-05
8026,5305.65,147.2252696,1.83E-05,4.16E-05
7976,5254.7,141.7832148,1.83E-05,4.16E-05
7926,5205.8,152.0210512,1.84E-05,4.18E-05
7876,5156.5,155.3633161,1.84E-05,4.18E-05
7826,5107.15,150.7957559,1.77E-05,4.18E-05
7776,5050.4,137.0737028,1.77E-05,4.18E-05
7726,4991.7,144.932536,1.76E-05,4.03E-05
7676,4936.6,154.7240124,1.75E-05,4.07E-05
7626,4885.45,155.8997114,1.78E-05,4.14E-05
7576,4833.75,158.6374483,1.78E-05,4.16E-05
7526,4780.1,159.8013767,1.78E-05,4.16E-05
7476,4725.7,165.8553587,1.79E-05,4.15E-05
7426,4674.05,161.5797017,1.82E-05,4.27E-05
7376,4615.6,141.0489277,1.83E-05,4.28E-05
7326,4558.4,148.3727738,1.83E-05,4.28E-05
7276,4503.25,152.2077528,1.83E-05,4.28E-05
7226,4450.45,149.8583331,1.82E-05,4.24E-05
7176,4397.1,146.0375294,1.85E-05,4.27E-05
7126,4340.8,155.9656372,1.84E-05,4.32E-05
7076,4287.8,145.0699142,1.87E-05,4.40E-05
7026,4232.1,141.0398525,1.87E-05,4.40E-05
6976,4183.35,139.1882179,1.38E-05,2.94E-05
6926,4129.05,148.3169579,1.33E-05,2.73E-05
6876,4066.55,147.5118978,1.35E-05,2.78E-05
6826,4011.5,142.4002809,1.37E-05,2.77E-05
6776,3946.3,150.1380698,1.37E-05,2.77E-05
6726,3889.3,171.4176187,1.26E-05,2.54E-05
6676,3832.05,164.8740125,1.27E-05,2.55E-05
6626,3778,160.9151329,1.18E-05,2.61E-05
6576,3724.4,171.6526726,9.55E-06,2.07E-05
6526,3661.95,158.4807875,9.51E-06,2.15E-05
6476,3604.25,153.2600405,9.51E-06,2.15E-05
6426,3556,153.0722705,9.51E-06,2.15E-05
6376,3498.35,152.6268653,9.66E-06,2.17E-05
6326,3435.9,159.6771743,9.66E-06,2.17E-05
6276,3373.95,167.1607609,9.66E-06,2.17E-05
6226,3321.75,169.4386024,9.67E-06,2.18E-05
6176,3259.55,159.7402892,9.68E-06,2.18E-05
6126,3203.25,174.6887518,9.83E-06,2.18E-05
6076,3148.8,169.8295616,9.90E-06,2.21E-05
6026,3081.15,173.1609656,9.90E-06,2.21E-05
5976,3022.5,179.9259848,9.91E-06,2.21E-05
5926,2954.15,172.3463954,1.03E-05,2.27E-05
5876,2897.45,165.3048094,1.03E-05,2.27E-05
5826,2840,159.5285554,1.03E-05,2.27E-05
5776,2778.95,187.4408707,9.79E-06,2.29E-05
5726,2717.35,177.1801343,1.16E-05,2.71E-05
5676,2652.9,169.7049204,1.16E-05,2.71E-05
5626,2595.75,178.4334049,1.16E-05,2.72E-05
5576,2540.85,175.2164376,1.16E-05,2.73E-05
5526,2473.8,178.157683,1.16E-05,2.97E-05
5476,2405.05,195.6478469,1.17E-05,2.97E-05
5426,2339.7,204.6956766,1.31E-05,3.60E-05
5376,2267.4,229.637976,1.32E-05,3.60E-05
5326,2197.35,270.6325923,1.33E-05,3.61E-05
5276,2119.35,275.6976605,1.34E-05,3.61E-05
5226,2057.05,279.8299484,1.30E-05,3.68E-05
5176,1990.4,304.2251798,1.31E-05,3.70E-05
5126,1919.75,278.8043041,1.45E-05,3.89E-05
5076,1868.85,265.5100751,1.22E-05,3.63E-05
5026,1778.5,322.9858201,1.11E-05,3.69E-05
4976,1700.5,349.1416904,1.11E-05,3.69E-05
4926,1615.95,401.9014805,1.11E-05,3.69E-05
4876,1520.85,460.3635954,1.11E-05,3.69E-05
4826,1445.85,513.9073847,8.12E-06,2.81E-05
4776,1377.45,498.8973442,8.48E-06,2.84E-05
4726,1324.5,466.830933,8.48E-06,2.84E-05
4676,1244.2,551.9978261,8.48E-06,2.84E-05
4626,1194.45,546.7186479,8.52E-06,2.84E-05
4576,1090,629.4639624,8.54E-06,2.85E-05
4526,1027.4,608.3839577,8.54E-06,2.85E-05
4476,961.4,560.0944206,8.54E-06,2.85E-05
4426,893.45,568.9771876,8.61E-06,2.89E-05
4376,840.7,525.1015902,8.61E-06,2.89E-05
4326,772.9,558.4617444,8.66E-06,2.91E-05
4276,721.05,604.4987345,9.01E-06,3.10E-05
4226,686.95,574.4204732,9.01E-06,3.10E-05
4176,617.2,543.8477728,9.18E-06,3.17E-05
4126,561.1,515.4412479,9.18E-06,3.17E-05
4076,506.15,508.9247489,8.22E-06,3.22E-05
4026,463.65,473.0593197,6.70E-06,3.16E-05
3976,406.7,426.4148215,6.70E-06,3.16E-05
3926,384.75,408.3856021,6.70E-06,3.16E-05
3876,323.05,319.405072,8.12E-06,4.09E-05
3826,292.1,301.9166772,5.56E-06,3.65E-05
3776,261.05,256.8149528,5.70E-06,3.68E-05
3726,238.15,253.5261722,5.70E-06,3.68E-05
3676,205.75,195.1563476,5.70E-06,3.68E-05
3626,189.75,176.1637874,5.70E-06,3.68E-05
3576,172.7,167.6171829,5.70E-06,3.68E-05
3526,163.6,164.8939053,5.70E-06,3.68E-05
3476,142.95,113.0921748,5.70E-06,3.68E-05
3426,135.75,107.0233619,5.70E-06,3.68E-05
3376,127.65,92.2383868,5.70E-06,3.68E-05
3326,112.35,90.09816868,5.70E-06,3.68E-05
3276,99.45,87.51914076,5.70E-06,3.68E-05
3226,93.2,79.49591184,5.70E-06,3.68E-05
3176,88.8,68.90341066,5.70E-06,3.68E-05
3126,81.65,51.03097099,5.70E-06,3.68E-05
3076,76.45,50.19561734,5.70E-06,3.68E-05
3026,71.45,45.86065852,5.70E-06,3.68E-05
2976,67.5,42.50835212,5.70E-06,3.68E-05
2926,65.45,38.54348194,1.28E-06,1.03E-05
2876,59.85,35.81508062,1.28E-06,1.03E-05
2826,57.6,34.41278832,1.28E-06,1.03E-05
2776,56.05,34.86545568,1.28E-06,1.03E-05
2726,54.45,35.16248,1.28E-06,1.03E-05
2676,51.55,36.73036891,1.28E-06,1.03E-05
2626,47.75,28.72211691,1.28E-06,1.03E-05
2576,45.35,27.89121726,1.28E-06,1.03E-05
2526,42.75,28.44503472,1.28E-06,1.03E-05
2476,41.1,26.90724809,1.28E-06,1.03E-05
2426,38.9,25.26974476,0,0
2376,36.8,20.86528217,0,0
2326,35.25,18.09972375,0,0
2276,33.7,18.67618805,0,0
2226,33.05,18.83613548,0,0
2176,31.65,17.71327186,0,0
2126,31.1,16.8,0,0
2076,30.15,16.35603864,0,0
2026,28.6,13.42534916,0,0
1976,26.1,12.35151813,0,0
1926,24.4,12.52836781,0,0
1876,23.15,12.02331069,0,0
1826,22.3,11.60344776,0,0
1776,21.75,11.12474719,0,0
1726,20.6,9.474175426,0,0
1676,20.05,9.423375192,0,0
1626,18.6,8.251060538,0,0
1576,17.6,7.375635566,0,0
1526,16.7,4.621688003,0,0
1476,16.25,5.019960159,0,0
1426,15.6,5.585696018,0,0
1376,15.15,5.919459435,0,0
1326,14.6,5.966573556,0,0
1276,14.25,5.871967302,0,0
1226,12.85,4.308131846,0,0
1176,12,4.849742261,0,0
1126,11.85,4.766550115,0,0
1076,10.95,4.79165942,0,0
1026,10.3,4.69893605,0,0
976,9.8,4.604345773,0,0
926,9.5,4.45421149,0,0
876,8.95,4.445222154,0,0
826,8.55,4.195235393,0,0
776,7.9,3.2984845,0,0
726,7.4,3.310589071,0,0
676,6.75,3.6,0,0
626,6.5,2.712931993,0,0
576,5.95,1.766352173,0,0
526,5.7,1.6,0,0
476,5.5,1.979898987,0,0
426,5.1,1.979898987,0,0
376,4.6,1.385640646,0,0
326,4.35,1.264911064,0,0
276,4.15,1.385640646,0,0
226,3.8,1.264911064,0,0
176,3.5,0.894427191,0,0
126,3.15,0.848528137,0,0
76,3,0.979795897,0,0
26,2.15,0.489897949,0,0
